,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,소재지주소
9886,B000022613,거제장평중학교,중학교,2013-03-01,공립,본교,운영,경상남도 거제시 장평동  148,경상남도 거제시 장평4로  40(장평동),9010000,경상남도교육청,9111000,경상남도거제교육지원청,2013-11-29,2015-12-17,34.8863615,128.60625530000002,2017-09-05,경상남도 거제시 장평동
9887,B000022619,석산초등학교,초등학교,2013-03-01,공립,본교,운영,경상남도 양산시 동면 석산리  1448-8,경상남도 양산시 동면 금오16길  105,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2013-11-29,2015-12-17,35.3214136,129.02683259999998,2017-09-05,경상남도 양산시 동면
9888,B000022623,제석초등학교,초등학교,2015-03-01,공립,본교,운영,경상남도 통영시 광도면 죽림리 1583,경상남도 통영시 광도면 신죽1길 27,9010000,경상남도교육청,9071000,경상남도통영교육지원청,2013-11-29,2015-12-17,34.8757386,128.4168114,2017-09-05,경상남도 통영시 광도면
9889,B000022630,대구교육대학교안동부설초등학교,초등학교,1956-04-01,국립,본교,운영,경상북도 안동시 명륜동 산156-5,경상북도 안동시 단원로 222(명륜동),8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2016-05-26,36.5695915,128.728451,2017-09-05,경상북도 안동시 명륜동
9890,B000022632,청송중부동분교장,중학교,1969-11-20,공립,분교,운영,경상북도 청송군 부동면 이전리  916,경상북도 청송군 부동면 부동로  1011-28,8750000,경상북도교육청,8881000,경상북도청송교육지원청,2013-11-29,2014-03-31,36.358059399999995,129.157001,2017-09-05,경상북도 청송군 부동면
9891,B000022633,청송여자고등학교,고등학교,1978-05-14,사립,본교,운영,경상북도 청송군 청송읍 월막리  315,경상북도 청송군 청송읍 군청로  69,8750000,경상북도교육청,8881000,경상북도청송교육지원청,2013-11-29,2014-08-21,36.435908000000005,129.0587362,2017-09-05,경상북도 청송군 청송읍
9892,B000022643,경화EB고등학교,고등학교,2007-09-28,사립,본교,운영,경기도 광주시 송정동 52-1,경기도 광주시 수하길11번길 43,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2016-12-19,37.4196625,127.2632531,2017-09-05,경기도 광주시 송정동
9893,B000022645,역동초등학교,초등학교,2016-11-01,공립,본교,운영,경기도 광주시 역동 산11-4,경기도 광주시 순암로 16-36(역동),7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2017-08-10,37.3983381,127.247227,2017-09-05,경기도 광주시 역동
9894,B000022650,신현중학교,중학교,2016-11-01,공립,본교,운영,경기도 광주시 오포읍 753 -1 신현중학교 753-1,경기도 광주시 태재로 20 -17 신현중학교,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2013-11-29,2017-08-21,37.35783,127.1512554,2017-09-05,경기도 광주시 오포읍
9895,B000022672,대중금속공업고등학교,고등학교,1979-03-01,사립,본교,운영,대구광역시 북구 읍내동 산75-3,대구광역시 북구 관음로 303-12(읍내동),7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2013-11-29,2015-07-02,35.800000700000005,128.62636329999998,2017-09-05,대구광역시 북구 읍내동
9896,B000022672,대중금속공업고등학교,고등학교,1979-03-01,사립,본교,운영,대구광역시 북구 읍내동 산75-3,대구광역시 북구 관음로 303-12(읍내동),7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2015-07-02,35.955632200000004,128.553791,2017-09-05,대구광역시 북구 읍내동
9897,B000022675,광주교대목포부설초등학교,초등학교,1964-06-22,국립,본교,운영,전라남도 목포시 용해동 285-1,전라남도 목포시 안태길 13(용해동),8490000,전라남도교육청,8501000,전라남도목포교육지원청,2013-11-29,2017-01-23,34.8079695,126.4046358,2017-09-05,전라남도 목포시 용해동
9898,B000022699,정관중학교,중학교,2017-03-01,공립,본교,운영,부산광역시 기장군 정관읍 1335  정관중학교 1335,부산광역시 기장군 정관로 531  정관중학교,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2017-08-21,35.323688,129.1729489,2017-09-05,부산광역시 기장군 정관읍
9899,B000022700,정관고등학교,고등학교,2015-03-01,공립,본교,운영,부산광역시 기장군 정관면 매학리 389-3,,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2015-12-17,35.3220883,129.1705813,2017-09-05,부산광역시 기장군 정관면
9900,B000022704,정원초등학교,초등학교,2014-03-01,공립,본교,운영,부산광역시 기장군 정관면 모전리  754,부산광역시 기장군 정관면 정관로  423,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2015-12-17,35.332321,129.1674212,2017-09-05,부산광역시 기장군 정관면
9901,B000022707,방곡초등학교,초등학교,2016-03-01,공립,본교,운영,부산광역시 기장군 정관읍 방곡리 412,,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2016-03-25,35.3227161,129.1866224,2017-09-05,부산광역시 기장군 정관읍
9902,B000022709,가동초등학교,초등학교,2015-03-01,공립,본교,운영,부산광역시 기장군 정관면 용수리 1305,부산광역시 기장군 정관면 정관5로 100,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2015-12-17,35.3267066,129.1785529,2017-09-05,부산광역시 기장군 정관면
9903,B000022847,청람중학교,중학교,2013-03-01,공립,본교,운영,전라남도 강진군 군동면 라천리 161,전라남도 강진군 군동면 석교로 395,8490000,전라남도교육청,8631000,전라남도강진교육지원청,2013-11-29,2017-01-12,34.649205200000004,126.8203216,2017-09-05,전라남도 강진군 군동면
9904,B000022744,모전중학교,중학교,2014-01-03,공립,본교,운영,부산광역시 기장군 정관면 모전리  720,부산광역시 기장군 정관면 정관1로  9,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2015-12-17,35.337913,129.1621538,2017-09-05,부산광역시 기장군 정관면
9905,B000022494,내곡초등학교,초등학교,2015-03-02,공립,본교,운영,경상남도 거제시 아주동 산56-40,,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2013-11-29,2016-05-25,34.8707335,128.67872739999999,2017-09-05,경상남도 거제시 아주동
9906,B000023230,송탄제일고등학교,고등학교,1987-03-01,사립,본교,운영,경기도 평택시 서정동 산5,경기도 평택시 경기대로1376번길 38-6(서정동),7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2015-06-23,37.069523700000005,127.0670094,2017-09-05,경기도 평택시 서정동
9907,B000023232,울산스포츠과학고등학교,고등학교,2014-03-01,공립,본교,운영,울산광역시 북구 산하동 799,울산광역시 북구 산음3길 16(산하동),7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2016-12-28,35.6234821,129.4309045,2017-09-05,울산광역시 북구 산하동
9908,B000023236,신일비즈니스고등학교,고등학교,1996-03-01,공립,본교,운영,경기도 고양시 일산서구 일산동 1041,경기도 고양시 일산서구 킨텍스로 452(일산동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,2017-01-23,37.683057899999994,126.76181329999999,2017-09-05,경기도 고양시 일산서구
9909,B000023241,세종고등학교,고등학교,1955-05-03,공립,본교,운영,경기도 여주시 상동 144-5,경기도 여주시 청심로 221(상동),7530000,경기도교육청,7661000,경기도여주교육지원청,2013-11-29,2015-06-24,37.2956334,127.64431670000002,2017-09-05,경기도 여주시 상동
9910,B000023247,운양고등학교,고등학교,2013-03-01,공립,본교,운영,경기도 김포시 운양동 1325-6,경기도 김포시 김포한강11로 58(운양동),7530000,경기도교육청,7771000,경기도김포교육지원청,2013-11-29,2016-10-17,37.6449631,126.6899794,2017-09-05,경기도 김포시 운양동
9911,B000023253,위례한빛고등학교,고등학교,2016-03-01,공립,본교,운영,경기도 성남시 수정구 창곡동 293-2,,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2016-03-11,37.4671917,127.1494764,2017-09-05,경기도 성남시 수정구
9912,B000023257,이의고등학교,고등학교,2015-03-01,공립,본교,운영,경기도 수원시 영통구 하동  977,경기도 수원시 영통구 법조로  145(하동),7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2015-12-17,37.2922483,127.0709476,2017-09-05,경기도 수원시 영통구
9913,B000023258,인천전자마이스터고,고등학교,1982-10-13,공립,본교,운영,인천광역시 동구 송림동 47-11,인천광역시 남구 석정로 165 (송림동),7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,2017-01-23,37.4753367,126.65223470000001,2017-09-05,인천광역시 동구 송림동
9914,B000023259,계성고등학교,고등학교,1944-09-08,사립,본교,운영,서울특별시 성북구 길음동 1284-15,,7010000,서울특별시교육청,7121000,서울특별시성북강북교육지원청,2013-11-29,2016-03-23,37.6078115,127.0206622,2017-09-05,서울특별시 성북구 길음동
9915,B000023263,세종고등학교,고등학교,1926-10-06,공립,본교,운영,세종특별자치시 조치원읍 서창리 30-2,세종특별자치시 조치원읍 조치원중고길 10,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2015-06-19,36.6105297,127.2994816,2017-09-05,세종특별자치시 조치원읍 서창리
9916,B000023265,서전고등학교,고등학교,2017-03-01,공립,본교,운영,충청북도 진천군 덕산면 2744  서전고등학교 164-1,충청북도 진천군 대하로 47  서전고등학교,8000000,충청북도교육청,8081000,충청북도진천교육지원청,2013-11-29,2017-08-21,36.8992997,127.52556740000001,2017-09-05,충청북도 진천군 덕산면
9917,B000023266,경기관광고등학교,고등학교,1975-03-01,사립,본교,운영,경기도 여주시 대신면 율촌리 265-3,,7530000,경기도교육청,7661000,경기도여주교육지원청,2013-11-29,2015-06-24,37.3754254,127.59077140000001,2017-09-05,경기도 여주시 대신면
9918,B000023267,천상고등학교,고등학교,2017-03-01,공립,본교,운영,울산광역시 울주군 범서읍 566 -1 천상고등학교 566-14,울산광역시 울주군 당앞로 96  천상고등학교,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2017-08-21,35.565627899999996,129.2214624,2017-09-05,울산광역시 울주군 범서읍
9919,B000023268,청담고등학교,고등학교,1975-12-01,사립,본교,운영,경기도 평택시 팽성읍 송화리 821,경기도 평택시 팽성읍 팽성송화로 192,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2016-12-19,36.9627249,127.06141059999999,2017-09-05,경기도 평택시 팽성읍
9920,B000023269,충북체육고등학교,고등학교,1991-03-02,공립,본교,운영,충청북도 진천군 문백면 105  충북체육고등학교 산90,충청북도 진천군 도하3길 120  충북체육고등학교,8000000,충청북도교육청,8081000,충청북도진천교육지원청,2013-11-29,2016-04-25,36.7625144,127.4352263,2017-09-05,충청북도 진천군 문백면
9921,B000023270,철성고등학교,고등학교,1966-03-15,사립,본교,운영,경상남도 고성군 고성읍 기월리 143-6,경상남도 고성군 고성읍 대가로 12,9010000,경상남도교육청,9161000,경상남도고성교육지원청,2013-11-29,2016-04-12,34.983453600000004,128.3199449,2017-09-05,경상남도 고성군 고성읍
9922,B000023275,순천팔마고등학교,고등학교,2007-03-01,공립,본교,운영,전라남도 순천시 용당동 263-2,전라남도 순천시 삼산로 140(용당동),8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2016-12-26,34.9747943,127.4974247,2017-09-05,전라남도 순천시 용당동
9923,B000023276,경기물류고등학교,고등학교,1956-06-03,공립,본교,운영,경기도 평택시 안중읍 안중리  293-46,경기도 평택시 안중읍 안현로 403,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2015-06-23,36.986905799999995,126.9294215,2017-09-05,경기도 평택시 안중읍
9924,B000023278,진양고등학교,고등학교,1952-05-27,공립,본교,운영,경상남도 진주시 충무공동 273-3 진양고등학교,"경상남도 진주시 충의로 100번길 12(충무공동, 진양고등학교)",9010000,경상남도교육청,9051000,경상남도진주교육지원청,2013-11-29,2017-04-10,35.17566179999999,128.1525045,2017-09-05,경상남도 진주시 충무공동
9925,B000023286,화순이양고등학교,고등학교,1988-03-11,공립,본교,운영,전라남도 화순군 이양면 이양리  156-5,전라남도 화순군 이양면 이양로  100-35,8490000,전라남도교육청,8611000,전라남도화순교육지원청,2013-11-29,,34.8861576,126.9921713,2017-09-05,전라남도 화순군 이양면
9926,B000023845,울산스포츠과학중학교,중학교,2014-03-01,공립,본교,운영,울산광역시 북구 산하동 799,울산광역시 북구 산음3길 16(산하동),7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2016-12-28,35.6238958,129.4298105,2017-09-05,울산광역시 북구 산하동
9927,B000023751,율곡중학교,중학교,1964-03-21,공립,본교,운영,경상북도 김천시 율곡동 7-142,경상북도 김천시 혁신4로 45,8750000,경상북도교육청,8781000,경상북도김천교육지원청,2013-11-29,2017-03-08,36.1222676,128.1859834,2017-09-05,경상북도 김천시 율곡동
9928,B000022600,내동초등학교,초등학교,2013-03-01,공립,본교,운영,경기도 의왕시 내손동  848,,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2013-11-29,2015-12-17,37.3892131,126.9801505,2017-09-05,경기도 의왕시 내손동
9929,B000024614,순천승남중학교,중학교,1955-05-16,공립,본교,운영,전라남도 순천시 송광면 이읍리 896,전라남도 순천시 송광면 이읍원동길 10,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2017-01-12,34.9640301,127.26142549999999,2017-09-05,전라남도 순천시 송광면
9930,B000024615,순천승주중학교,중학교,1970-03-16,공립,본교,운영,전라남도 순천시 승주읍 평중리 89,전라남도 순천시 승주읍 승주로 615,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2016-05-16,35.017461299999994,127.3780509,2017-09-05,전라남도 순천시 승주읍
9931,B000024618,순천주암중학교,중학교,1952-02-01,공립,본교,운영,전라남도 순천시 주암면 창촌리 663,전라남도 순천시 주암면 동주로 2453,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2017-01-12,35.062788399999995,127.27334479999999,2017-09-05,전라남도 순천시 주암면
9932,B000024619,순천인안초등학교,초등학교,1958-04-07,공립,본교,운영,전라남도 순천시 인월동 142,전라남도 순천시 순천만길 950(인월동),8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2016-05-10,34.8903081,127.4807893,2017-09-05,전라남도 순천시 인월동
9933,B000024620,순천월전중학교,중학교,1971-03-12,공립,본교,운영,전라남도 순천시 월등면 농선리 108-3,전라남도 순천시 월등면 백야중길 30,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2016-06-22,35.099799700000005,127.42576299999999,2017-09-05,전라남도 순천시 월등면
9934,B000024622,승주초등학교죽학분교장,초등학교,1984-03-04,공립,분교,운영,전라남도 순천시 승주읍 죽학리 71-4,전라남도 순천시 승주읍 선암사길 280,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2016-06-28,34.9907685,127.36261770000002,2017-09-05,전라남도 순천시 승주읍
9935,B000024638,대양초등학교,초등학교,2017-09-01,공립,본교,운영,경기도 화성시 남양읍 남양리 1813-8,경기도 화성시 남양읍 시청로32번길 80,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.200241399999996,126.8216365,2017-09-05,경기도 화성시 남양읍
9936,B000024648,한백고등학교,고등학교,2016-03-01,공립,본교,운영,경기도 화성시 영천동 696,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.2078468,127.11351200000001,2017-09-05,경기도 화성시 영천동
9937,B000024652,동탄중앙고등학교,고등학교,2015-03-01,공립,본교,운영,경기도 화성시 청계동 531,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.20133920000001,127.11042409999999,2017-09-05,경기도 화성시 청계동
9938,B000024654,한백중학교,중학교,2015-03-01,공립,본교,운영,경기도 화성시 영천동 698,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.2067786,127.11424109999999,2017-09-05,경기도 화성시 영천동
9939,B000024655,치동초등학교,초등학교,2017-06-01,공립,본교,운영,경기도 화성시 영천동 321-35,경기도 화성시 동탄순환대로 881-34(영천동),7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.2066902,127.0917519,2017-09-05,경기도 화성시 영천동
9940,B000024657,청계중학교,중학교,2015-03-01,공립,본교,운영,경기도 화성시 청계동 517,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.1996011,127.1029587,2017-09-05,경기도 화성시 청계동
9941,B000024658,영천초등학교,초등학교,2015-03-01,공립,본교,운영,경기도 화성시 영천동 671,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.205707700000005,127.10439050000001,2017-09-05,경기도 화성시 영천동
9942,B000024659,신리고등학교,고등학교,2017-03-02,공립,본교,운영,경기도 화성시 동탄면 350 350,경기도 화성시 동탄신리천로1길 66,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.1803575,127.120726,2017-09-05,경기도 화성시 동탄면
9943,B000024662,한백초등학교,초등학교,2015-03-01,공립,본교,운영,경기도 화성시 영천동 715,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.2083625,127.11471829999999,2017-09-05,경기도 화성시 영천동
9944,B000024665,감배중학교,중학교,2017-05-01,공립,본교,운영,경기도 화성시 오산동 605 -1 605-1,경기도 화성시 동탄감배산로 51,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.191274299999996,127.08905449999999,2017-09-05,경기도 화성시 오산동
9945,B000024666,무봉초등학교,초등학교,2015-03-01,공립,본교,운영,경기도 화성시 청계동 549,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.2029874,127.1168058,2017-09-05,경기도 화성시 청계동
9946,B000024670,아인초등학교,초등학교,2015-03-01,공립,본교,운영,경기도 화성시 청계동 515,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.2008386,127.1055189,2017-09-05,경기도 화성시 청계동
9947,B000024674,화성청계초등학교,초등학교,2015-04-08,공립,본교,운영,경기도 화성시 청계동 518,경기도 화성시 동탄대로시범길 39(청계동),7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.199436,127.1019305,2017-09-05,경기도 화성시 청계동
9948,B000024678,동탄중앙초등학교,초등학교,2015-03-02,공립,본교,운영,경기도 화성시 청계동 529,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.1993215,127.1110842,2017-09-05,경기도 화성시 청계동
9949,B000024681,방교중학교,중학교,2016-09-01,공립,본교,운영,경기도 화성시 동탄면 681 -176 681-176,경기도 화성시 동탄산척로1길 23,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.174746299999995,127.10154080000001,2017-09-05,경기도 화성시 동탄면
9950,B000024686,청목초등학교,초등학교,2015-06-30,공립,본교,운영,경기도 화성시 청계동 539,,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.1957711,127.1178246,2017-09-05,경기도 화성시 청계동
9951,B000022964,대명초등학교,초등학교,1961-04-01,공립,본교,운영,충청남도 논산시 상월면 대촌리  268,충청남도 논산시 상월면 상월로  260,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,,36.297796399999996,127.1665629,2017-09-05,충청남도 논산시 상월면
9952,B000024694,왕배초등학교,초등학교,2016-10-01,공립,본교,운영,경기도 화성시 동탄면 445 -49 445-49,경기도 화성시 동탄대로12길 101,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2017-08-23,37.180179700000004,127.1135952,2017-09-05,경기도 화성시 동탄면
9953,B000022754,서울세명초등학교,초등학교,2012-09-01,공립,본교,운영,서울특별시 강남구 세곡동 529,서울특별시 강남구 자곡로 55(세곡동),7010000,서울특별시교육청,7091000,서울특별시강남서초교육지원청,2013-11-29,2015-12-17,37.468362400000004,127.09097620000001,2017-09-05,서울특별시 강남구 세곡동
9954,B000022762,서울공진초등학교,초등학교,1992-11-25,공립,본교,운영,서울특별시 강서구 마곡동  730-676,,7010000,서울특별시교육청,7081000,서울특별시강서양천교육지원청,2013-11-29,2014-09-01,37.55780479999999,126.82273,2017-09-05,서울특별시 강서구 마곡동
9955,B000022763,서울공항초등학교,초등학교,1983-05-06,공립,본교,운영,서울특별시 강서구 마곡동  397-2,,7010000,서울특별시교육청,7081000,서울특별시강서양천교육지원청,2013-11-29,2014-09-01,37.5630217,126.8215615,2017-09-05,서울특별시 강서구 마곡동
9956,B000022765,경복비즈니스고등학교,고등학교,1972-10-02,사립,본교,운영,서울특별시 강서구 등촌동 131,,7010000,서울특별시교육청,7081000,서울특별시강서양천교육지원청,2013-11-29,2015-07-03,37.5580254,126.85252870000001,2017-09-05,서울특별시 강서구 등촌동
9957,B000022766,마곡중학교,중학교,2015-03-01,공립,본교,운영,서울특별시 강서구 방화동 207-1,,7010000,서울특별시교육청,7081000,서울특별시강서양천교육지원청,2013-11-29,2015-12-17,37.5679071,126.82138810000001,2017-09-05,서울특별시 강서구 방화동
9958,B000022771,천왕중학교,중학교,2013-03-01,공립,본교,운영,서울특별시 구로구 천왕동  26-2,,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2015-12-17,37.482547100000005,126.83758519999999,2017-09-05,서울특별시 구로구 천왕동
9959,B000022774,서울상현초등학교,초등학교,2012-09-01,공립,본교,운영,서울특별시 동작구 상도동  531-1,서울특별시 동작구 상도로58길  21(상도동),7010000,서울특별시교육청,7101000,서울특별시동작관악교육지원청,2013-11-29,2015-12-17,37.4949618,126.95268840000001,2017-09-05,서울특별시 동작구 상도동
9960,B000022777,가재울고등학교,고등학교,2013-03-01,공립,본교,운영,서울특별시 서대문구 북가좌동  476,서울특별시 서대문구 수색로  100-35(북가좌동),7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2015-12-17,37.574164200000006,126.90953020000002,2017-09-05,서울특별시 서대문구 북가좌동
9961,B000022778,가재울중학교,중학교,2013-03-01,공립,본교,운영,서울특별시 서대문구 북가좌동  472,서울특별시 서대문구 수색로  100-75(북가좌동),7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2015-12-17,37.5753925,126.90984499999999,2017-09-05,서울특별시 서대문구 북가좌동
9962,B000022787,영동중학교,중학교,1970-05-25,공립,본교,운영,서울특별시 서초구 우면동  680,서울특별시 서초구 성촌길  14(우면동),7010000,서울특별시교육청,7091000,서울특별시강남서초교육지원청,2013-11-29,2013-11-29,37.465732200000005,127.02557469999999,2017-09-05,서울특별시 서초구 우면동
9963,B000022793,금호고등학교,중학교,2017-03-01,공립,본교,운영,서울특별시 성동구 금호동1가 339  금호고등학교 339,서울특별시 성동구 금호로 118  금호고등학교 118,7010000,서울특별시교육청,7111000,서울특별시성동광진교육지원청,2013-11-29,2017-08-21,37.5533252,127.0239058,2017-09-05,서울특별시 성동구 금호동1가
9964,B000022796,도선고등학교,고등학교,2017-03-01,공립,본교,운영,서울특별시 성동구 하왕십리동 533,서울특별시 성동구 마장로 156,7010000,서울특별시교육청,7111000,서울특별시성동광진교육지원청,2013-11-29,2017-08-21,37.566656099999996,127.02702839999999,2017-09-05,서울특별시 성동구 하왕십리동
9965,B000022815,환일고등학교,고등학교,1947-06-24,사립,본교,운영,서울특별시 중구 만리동2가 218 -2 환일중고등학교 393-1,서울특별시 중구 환일길 47  환일중고등학교 47(아현동),7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2016-10-21,37.553868,126.96187009999998,2017-09-05,서울특별시 중구 만리동2가
9966,B000022818,약사고등학교,고등학교,2013-03-05,공립,본교,운영,울산광역시 중구 약사동 893,울산광역시 중구 종가로 560(약사동),7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2016-08-23,35.5738156,129.3354696,2017-09-05,울산광역시 중구 약사동
9967,B000022827,인천하이텍고등학교,고등학교,1971-04-06,공립,본교,운영,인천광역시 남구 도화동  20-6,인천광역시 남구 석정로  165(도화동),7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,,37.474386700000004,126.65286429999999,2017-09-05,인천광역시 남구 도화동
9968,B000022832,인천한빛초등학교,초등학교,2012-05-01,공립,본교,운영,인천광역시 남동구 서창동 694,인천광역시 남동구 서창남순환로 190-28(서창동),7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2013-11-29,2016-07-04,37.424063399999994,126.7442244,2017-09-05,인천광역시 남동구 서창동
9969,B000022834,인천청람초등학교,초등학교,2013-03-01,공립,본교,운영,인천광역시 서구 경서동  838-1,인천광역시 서구 청라커낼로  336(경서동),7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2015-12-17,37.5384066,126.64559240000001,2017-09-05,인천광역시 서구 경서동
9970,B000022835,인천해원고등학교,고등학교,2013-03-01,공립,본교,운영,인천광역시 서구 경서동  974-5,인천광역시 서구 청라사파이어로140번길  25(경서동),7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2015-12-17,37.5280154,126.6275858,2017-09-05,인천광역시 서구 경서동
9971,B000022837,인천체육고등학교,고등학교,1975-11-14,공립,본교,운영,인천광역시 서구 경서동  830-3,인천광역시 서구 로봇랜드로  473(경서동),7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,,37.54491779999999,126.6102348,2017-09-05,인천광역시 서구 경서동
9972,B000022839,인천청일초등학교,초등학교,2012-10-02,공립,본교,운영,인천광역시 서구 경서동  970-2,인천광역시 서구 크리스탈로  46(경서동),7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2015-12-17,37.529160600000004,126.6375176,2017-09-05,인천광역시 서구 경서동
9973,B000022846,백령고등학교,고등학교,1955-05-03,공립,본교,운영,인천광역시 옹진군 백령면 북포리  170-1,인천광역시 옹진군 백령면 백령로  708,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,,37.964045,124.67915790000002,2017-09-05,인천광역시 옹진군 백령면
9974,B000024240,위례고운초등학교,초등학교,2016-03-01,공립,본교,운영,경기도 성남시 수정구 창곡동 137 137,경기도 성남시 수정구 위례순환로 155 977(창곡동),7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2017-03-08,37.4714405,127.1460429,2017-09-05,경기도 성남시 수정구
9975,B000022848,남양초등학교우도분교,초등학교,1960-03-14,공립,분교,운영,전라남도 고흥군 남양면 남양리 1230,전라남도 고흥군 남양면 우도길 18,8490000,전라남도교육청,8591000,전라남도고흥교육지원청,2013-11-29,2017-01-12,34.722291399999996,127.3140759,2017-09-05,전라남도 고흥군 남양면
9976,B000023758,버들중학교,중학교,2017-03-01,공립,본교,운영,강원도 원주시 반곡동 1963 -5 1963-5,강원도 원주시 세계로 87,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2017-08-23,37.331155200000005,127.98945810000001,2017-09-05,강원도 원주시 반곡동
9977,B000023760,산내중학교,중학교,2016-03-01,공립,본교,운영,경기도 파주시 목동동 1080,,7530000,경기도교육청,7681000,경기도파주교육지원청,2013-11-29,2016-04-04,37.7229516,126.7407842,2017-09-05,경기도 파주시 목동동
9978,B000023764,해마루중학교,중학교,2016-03-01,공립,본교,운영,경상북도 구미시 옥계동 921,경상북도 구미시 산호대로 951(옥계동),8750000,경상북도교육청,8801000,경상북도구미교육지원청,2013-11-29,2016-12-27,36.1394473,128.43292730000002,2017-09-05,경상북도 구미시 옥계동
